review_id,public_probe_id,probe_id,user_id,split,probe_type,habit_family,template_id,stress_variant,query,choices_json,proposed_gold_choice_id,proposed_gold_action,evidence_preview_json,auto_validation_status,reviewer_decision,reviewer_notes
review_food_user_0017_habit_00_creamy_sauce_thickness_p01_boundary__food_v03,food_v03_probe_ac0f981ce4f66551,food_user_0017_habit_00_creamy_sauce_thickness_p01_boundary__food_v03,food_user_0017,test,boundary,content_constraints,creamy_sauce_thickness,original_food_v03,"I'm making this recipe as small dipping bowls with a creamy sauce, dip, dressing, pasta sauce, or peanut sauce. How should I set the texture?","[{""choice_id"": ""A"", ""text"": ""Keep the sauce thick and spread it in a thin layer on the bread or wrap.""}, {""choice_id"": ""B"", ""text"": ""Keep the creamy sauce thick enough to mound on the spoon.""}, {""choice_id"": ""C"", ""text"": ""Keep the sauce slightly thicker and swirl a small amount of oil or water across the top.""}, {""choice_id"": ""D"", ""text"": ""Thin the creamy sauce until it falls from a spoon in a narrow ribbon.""}]",C,do_not_overapply_content_constraint,"[{""session_id"": ""food_user_0017_s0087"", ""session_index"": 87, ""signal_type"": ""boundary_counterexample"", ""recipe_title"": ""Baked Spaghetti Squash Lasagna Style"", ""user"": ""Today I'm serving Baked Spaghetti Squash Lasagna Style in little dipping bowls with a creamy sauce—maybe dip, dressing, pasta sauce, or peanut sauce. What texture should I aim for?"", ""assistant"": ""Make the sauce a bit thick so it clings in the bowl, then add a light swirl of oil or water over the surface.""}]",pass,,
review_food_user_0017_habit_00_creamy_sauce_thickness_p01_boundary__food_v03__unseen_paraphrase,food_v03_probe_76469fb03a200932,food_user_0017_habit_00_creamy_sauce_thickness_p01_boundary__food_v03__unseen_paraphrase,food_user_0017,test,boundary,content_constraints,creamy_sauce_thickness,unseen_paraphrase,For this requested context: small dip servings with velvety mixtures. Which option fits?,"[{""choice_id"": ""A"", ""text"": ""Keep the sauce thick and spread it in a thin layer on the bread or wrap.""}, {""choice_id"": ""B"", ""text"": ""Keep the creamy sauce thick enough to mound on the spoon.""}, {""choice_id"": ""C"", ""text"": ""Keep the sauce slightly thicker and swirl a small amount of oil or water across the top.""}, {""choice_id"": ""D"", ""text"": ""Thin the creamy sauce until it falls from a spoon in a narrow ribbon.""}]",C,do_not_overapply_content_constraint,"[{""session_id"": ""food_user_0017_s0087"", ""session_index"": 87, ""signal_type"": ""boundary_counterexample"", ""recipe_title"": ""Baked Spaghetti Squash Lasagna Style"", ""user"": ""Today I'm serving Baked Spaghetti Squash Lasagna Style in little dipping bowls with a creamy sauce—maybe dip, dressing, pasta sauce, or peanut sauce. What texture should I aim for?"", ""assistant"": ""Make the sauce a bit thick so it clings in the bowl, then add a light swirl of oil or water over the surface.""}]",pass,,
review_food_user_0017_habit_00_creamy_sauce_thickness_p02_exception__food_v03,food_v03_probe_a007230a974cbd53,food_user_0017_habit_00_creamy_sauce_thickness_p02_exception__food_v03,food_user_0017,test,exception,content_constraints,creamy_sauce_thickness,original_food_v03,"I'm making this recipe as a sandwich or wrap with a creamy sauce, dip, dressing, pasta sauce, or peanut sauce. How should I set the texture?","[{""choice_id"": ""A"", ""text"": ""Thin the creamy sauce until it falls from a spoon in a narrow ribbon.""}, {""choice_id"": ""B"", ""text"": ""Keep the creamy sauce thick enough to mound on the spoon.""}, {""choice_id"": ""C"", ""text"": ""Keep the sauce thick and spread it in a thin layer on the base.""}, {""choice_id"": ""D"", ""text"": ""Keep the sauce slightly thicker and swirl a small amount of oil or water across the top.""}]",C,apply_user_scoped_exception,"[{""session_id"": ""food_user_0017_s0068"", ""session_index"": 68, ""signal_type"": ""exception"", ""recipe_title"": ""A Surprise Inside French Toast"", ""user"": ""For this batch of A Surprise Inside French Toast, I'm turning it into a sandwich-style wrap with a creamy sauce on it. What texture should I aim for just for this version?"", ""assistant"": ""Make the sauce sturdy rather than runny, then smear only a thin coating across the bread or wrap so it doesn't soak through.""}]",pass,,
review_food_user_0017_habit_00_creamy_sauce_thickness_p02_exception__food_v03__unseen_paraphrase,food_v03_probe_120130af7c708986,food_user_0017_habit_00_creamy_sauce_thickness_p02_exception__food_v03__unseen_paraphrase,food_user_0017,test,exception,content_constraints,creamy_sauce_thickness,unseen_paraphrase,For this requested context: filled handheld items with velvety mixtures. Which option fits?,"[{""choice_id"": ""A"", ""text"": ""Thin the creamy sauce until it falls from a spoon in a narrow ribbon.""}, {""choice_id"": ""B"", ""text"": ""Keep the creamy sauce thick enough to mound on the spoon.""}, {""choice_id"": ""C"", ""text"": ""Keep the sauce thick and spread it in a thin layer on the base.""}, {""choice_id"": ""D"", ""text"": ""Keep the sauce slightly thicker and swirl a small amount of oil or water across the top.""}]",C,apply_user_scoped_exception,"[{""session_id"": ""food_user_0017_s0068"", ""session_index"": 68, ""signal_type"": ""exception"", ""recipe_title"": ""A Surprise Inside French Toast"", ""user"": ""For this batch of A Surprise Inside French Toast, I'm turning it into a sandwich-style wrap with a creamy sauce on it. What texture should I aim for just for this version?"", ""assistant"": ""Make the sauce sturdy rather than runny, then smear only a thin coating across the bread or wrap so it doesn't soak through.""}]",pass,,
review_food_user_0017_habit_01_herb_stem_role_p00_direct_use__food_v03,food_v03_probe_ead73d35e57b6611,food_user_0017_habit_01_herb_stem_role_p00_direct_use__food_v03,food_user_0017,test,direct_use,content_constraints,herb_stem_role,original_food_v03,"I'm making a soup, stew, sauce, bean dish, or braise with lower cilantro or parsley pieces. How should I handle them?","[{""choice_id"": ""A"", ""text"": ""Use only the softest lower herb pieces as tiny bits and hold the upper green pieces apart.""}, {""choice_id"": ""B"", ""text"": ""Keep the lower herb pieces together as one compact temporary unit.""}, {""choice_id"": ""C"", ""text"": ""Use a tiny uneven cut of the lower herb pieces in the early mixture.""}, {""choice_id"": ""D"", ""text"": ""Leave out the lower herb pieces and use only the upper green pieces late.""}]",C,apply_scoped_content_constraint,"[{""session_id"": ""food_user_0017_s0014"", ""session_index"": 14, ""signal_type"": ""support"", ""recipe_title"": ""Chicken Tacos"", ""user"": ""I'm making Chicken Tacos tonight and want to start cleanly. What should I have ready before the skillet goes on?"", ""assistant"": ""Chop the tender lower cilantro stems into small, uneven bits and add them with the skillet mixture so they soften into the chicken, lemonade, olive oil, lime juice, and Worceste...""}, {""session_id"": ""food_user_0017_s0030"", ""session_index"": 30, ""signal_type"": ""support"", ""recipe_title"": ""Grand Marnier Chicken"", ""user"": ""I'm making Grand Marnier Chicken and I want the prep laid out clearly before I start slicing the chicken."", ""assistant"": ""Chop the tender lower cilantro or parsley pieces into tiny, uneven bits for the early coating mixture. Set out 4 skinless, boneless chicken breast halves, 1 cup milk, 1 cup dry...""}, {""session_id"": ""food_user_0017_s0031"", ""session_index"": 31, ""signal_type"": ""support"", ""recipe_title"": ""Campagnard Sauce"", ""user"": ""I'm making Campagnard Sauce and have the bowl, cutting board, and blender jar ready. What should I tackle before I start mixing?"", ""assistant"": ""For the tender parsley stems, chop them into fine little pieces and add them with the other raw aromatics. Mince 2 cloves of garlic and 1 celery stalk, then keep the goat cheese...""}, {""session_id"": ""food_user_0017_s0062"", ""session_index"": 62, ""signal_type"": ""support"", ""recipe_title"": ""Baked Fish and Rice 2"", ""user"": ""I'm getting ready to make Baked Fish and Rice 2. I've got the 11-in. baking dish, the long grain rice, hot chicken broth, broccoli, fish fillets, Parmesan, onions, paprika, and some parsley on the counter. Should I st..."", ""assistant"": ""Chop the tender lower parsley stems finely and stir them into the rice base with the broth so they soften into the mixture instead of sitting on top. Yes, heat the oven to 375 d...""}]",pass,,
review_food_user_0017_habit_01_herb_stem_role_p00_direct_use__food_v03__unseen_paraphrase,food_v03_probe_80441057df302cf5,food_user_0017_habit_01_herb_stem_role_p00_direct_use__food_v03__unseen_paraphrase,food_user_0017,test,direct_use,content_constraints,herb_stem_role,unseen_paraphrase,For a new cooking request in this setting: simmered or saucy preparations using lower tender green-herb pieces. Which option fits?,"[{""choice_id"": ""A"", ""text"": ""Use only the softest lower herb pieces as tiny bits and hold the upper green pieces apart.""}, {""choice_id"": ""B"", ""text"": ""Keep the lower herb pieces together as one compact temporary unit.""}, {""choice_id"": ""C"", ""text"": ""Use a tiny uneven cut of the lower herb pieces in the early mixture.""}, {""choice_id"": ""D"", ""text"": ""Leave out the lower herb pieces and use only the upper green pieces late.""}]",C,apply_scoped_content_constraint,"[{""session_id"": ""food_user_0017_s0014"", ""session_index"": 14, ""signal_type"": ""support"", ""recipe_title"": ""Chicken Tacos"", ""user"": ""I'm making Chicken Tacos tonight and want to start cleanly. What should I have ready before the skillet goes on?"", ""assistant"": ""Chop the tender lower cilantro stems into small, uneven bits and add them with the skillet mixture so they soften into the chicken, lemonade, olive oil, lime juice, and Worceste...""}, {""session_id"": ""food_user_0017_s0030"", ""session_index"": 30, ""signal_type"": ""support"", ""recipe_title"": ""Grand Marnier Chicken"", ""user"": ""I'm making Grand Marnier Chicken and I want the prep laid out clearly before I start slicing the chicken."", ""assistant"": ""Chop the tender lower cilantro or parsley pieces into tiny, uneven bits for the early coating mixture. Set out 4 skinless, boneless chicken breast halves, 1 cup milk, 1 cup dry...""}, {""session_id"": ""food_user_0017_s0031"", ""session_index"": 31, ""signal_type"": ""support"", ""recipe_title"": ""Campagnard Sauce"", ""user"": ""I'm making Campagnard Sauce and have the bowl, cutting board, and blender jar ready. What should I tackle before I start mixing?"", ""assistant"": ""For the tender parsley stems, chop them into fine little pieces and add them with the other raw aromatics. Mince 2 cloves of garlic and 1 celery stalk, then keep the goat cheese...""}, {""session_id"": ""food_user_0017_s0062"", ""session_index"": 62, ""signal_type"": ""support"", ""recipe_title"": ""Baked Fish and Rice 2"", ""user"": ""I'm getting ready to make Baked Fish and Rice 2. I've got the 11-in. baking dish, the long grain rice, hot chicken broth, broccoli, fish fillets, Parmesan, onions, paprika, and some parsley on the counter. Should I st..."", ""assistant"": ""Chop the tender lower parsley stems finely and stir them into the rice base with the broth so they soften into the mixture instead of sitting on top. Yes, heat the oven to 375 d...""}]",pass,,
review_food_user_0017_habit_01_herb_stem_role_p00_direct_use__food_v03_explicit_retrieval,food_v03_probe_a732dd33179aac1f,food_user_0017_habit_01_herb_stem_role_p00_direct_use__food_v03_explicit_retrieval,food_user_0017,test,explicit_retrieval,content_constraints,herb_stem_role,original_food_v03,"In the user's historical cooking sessions involving soups, stews, sauces, beans, or braises with cilantro or parsley stems, which behavior did the user show?","[{""choice_id"": ""A"", ""text"": ""Use only the softest lower herb pieces as tiny bits and hold the upper green pieces apart.""}, {""choice_id"": ""B"", ""text"": ""Keep the lower herb pieces together as one compact temporary unit.""}, {""choice_id"": ""C"", ""text"": ""Use a tiny uneven cut of the lower herb pieces in the early mixture.""}, {""choice_id"": ""D"", ""text"": ""Leave out the lower herb pieces and use only the upper green pieces late.""}]",C,explicit_fact_preference_retrieval,"[{""session_id"": ""food_user_0017_s0014"", ""session_index"": 14, ""signal_type"": ""support"", ""recipe_title"": ""Chicken Tacos"", ""user"": ""I'm making Chicken Tacos tonight and want to start cleanly. What should I have ready before the skillet goes on?"", ""assistant"": ""Chop the tender lower cilantro stems into small, uneven bits and add them with the skillet mixture so they soften into the chicken, lemonade, olive oil, lime juice, and Worceste...""}, {""session_id"": ""food_user_0017_s0030"", ""session_index"": 30, ""signal_type"": ""support"", ""recipe_title"": ""Grand Marnier Chicken"", ""user"": ""I'm making Grand Marnier Chicken and I want the prep laid out clearly before I start slicing the chicken."", ""assistant"": ""Chop the tender lower cilantro or parsley pieces into tiny, uneven bits for the early coating mixture. Set out 4 skinless, boneless chicken breast halves, 1 cup milk, 1 cup dry...""}, {""session_id"": ""food_user_0017_s0031"", ""session_index"": 31, ""signal_type"": ""support"", ""recipe_title"": ""Campagnard Sauce"", ""user"": ""I'm making Campagnard Sauce and have the bowl, cutting board, and blender jar ready. What should I tackle before I start mixing?"", ""assistant"": ""For the tender parsley stems, chop them into fine little pieces and add them with the other raw aromatics. Mince 2 cloves of garlic and 1 celery stalk, then keep the goat cheese...""}, {""session_id"": ""food_user_0017_s0062"", ""session_index"": 62, ""signal_type"": ""support"", ""recipe_title"": ""Baked Fish and Rice 2"", ""user"": ""I'm getting ready to make Baked Fish and Rice 2. I've got the 11-in. baking dish, the long grain rice, hot chicken broth, broccoli, fish fillets, Parmesan, onions, paprika, and some parsley on the counter. Should I st..."", ""assistant"": ""Chop the tender lower parsley stems finely and stir them into the rice base with the broth so they soften into the mixture instead of sitting on top. Yes, heat the oven to 375 d...""}]",pass,,
review_food_user_0017_habit_01_herb_stem_role_p01_boundary__food_v03,food_v03_probe_112c51150a180069,food_user_0017_habit_01_herb_stem_role_p01_boundary__food_v03,food_user_0017,test,boundary,content_constraints,herb_stem_role,original_food_v03,I'm making this recipe as a clear broth or smooth sauce with lower cilantro or parsley pieces. How should I handle them?,"[{""choice_id"": ""A"", ""text"": ""Use a tiny uneven cut of the lower herb pieces in the early mixture.""}, {""choice_id"": ""B"", ""text"": ""Keep the lower herb pieces together as one compact temporary unit.""}, {""choice_id"": ""C"", ""text"": ""Use only the softest lower herb pieces as tiny bits and hold the upper green pieces apart.""}, {""choice_id"": ""D"", ""text"": ""Leave out the lower herb pieces and use only the upper green pieces late.""}]",B,do_not_overapply_content_constraint,"[{""session_id"": ""food_user_0017_s0097"", ""session_index"": 97, ""signal_type"": ""boundary_counterexample"", ""recipe_title"": ""Adobo Chicken with Ginger"", ""user"": ""For today's Adobo Chicken with Ginger, I'm keeping the liquid very clear or blended smooth, and I've got lower cilantro or parsley stems and leaves to deal with. What should I do with those pieces?"", ""assistant"": ""Bundle those tender lower herb pieces into a small, neat temporary cluster so they stay contained in this batch.""}]",pass,,
review_food_user_0017_habit_01_herb_stem_role_p01_boundary__food_v03__unseen_paraphrase,food_v03_probe_f0b6fb20e05c43cd,food_user_0017_habit_01_herb_stem_role_p01_boundary__food_v03__unseen_paraphrase,food_user_0017,test,boundary,content_constraints,herb_stem_role,unseen_paraphrase,For this requested context: transparent or strained moisture preparations using lower tender green-herb pieces. Which option fits?,"[{""choice_id"": ""A"", ""text"": ""Use a tiny uneven cut of the lower herb pieces in the early mixture.""}, {""choice_id"": ""B"", ""text"": ""Keep the lower herb pieces together as one compact temporary unit.""}, {""choice_id"": ""C"", ""text"": ""Use only the softest lower herb pieces as tiny bits and hold the upper green pieces apart.""}, {""choice_id"": ""D"", ""text"": ""Leave out the lower herb pieces and use only the upper green pieces late.""}]",B,do_not_overapply_content_constraint,"[{""session_id"": ""food_user_0017_s0097"", ""session_index"": 97, ""signal_type"": ""boundary_counterexample"", ""recipe_title"": ""Adobo Chicken with Ginger"", ""user"": ""For today's Adobo Chicken with Ginger, I'm keeping the liquid very clear or blended smooth, and I've got lower cilantro or parsley stems and leaves to deal with. What should I do with those pieces?"", ""assistant"": ""Bundle those tender lower herb pieces into a small, neat temporary cluster so they stay contained in this batch.""}]",pass,,
review_food_user_0017_habit_01_herb_stem_role_p02_exception__food_v03,food_v03_probe_62bb6ed20df0222f,food_user_0017_habit_01_herb_stem_role_p02_exception__food_v03,food_user_0017,test,exception,content_constraints,herb_stem_role,original_food_v03,"I'm making this recipe as a raw salad, salsa, or uncooked topping with lower cilantro or parsley pieces. How should I handle them?","[{""choice_id"": ""A"", ""text"": ""Keep the lower herb pieces together as one compact temporary unit.""}, {""choice_id"": ""B"", ""text"": ""Use only the softest lower herb pieces as tiny bits and hold the upper green pieces apart.""}, {""choice_id"": ""C"", ""text"": ""Use a tiny uneven cut of the lower herb pieces in the early mixture.""}, {""choice_id"": ""D"", ""text"": ""Leave out the lower herb pieces and use only the upper green pieces late.""}]",B,apply_user_scoped_exception,"[{""session_id"": ""food_user_0017_s0105"", ""session_index"": 105, ""signal_type"": ""exception"", ""recipe_title"": ""Crawfish Chowder"", ""user"": ""For this Crawfish Chowder, I'm serving some of it like a cold salsa-style topping, and I've got lower cilantro or parsley pieces in the mix. What should I do with those just this time?"", ""assistant"": ""Use only the tenderest lower herb pieces, mince them very small, and hold the upper green pieces apart so they don't get mixed in.""}]",pass,,
review_food_user_0017_habit_01_herb_stem_role_p02_exception__food_v03__unseen_paraphrase,food_v03_probe_8489d81da4bd8bcc,food_user_0017_habit_01_herb_stem_role_p02_exception__food_v03__unseen_paraphrase,food_user_0017,test,exception,content_constraints,herb_stem_role,unseen_paraphrase,For this requested context: fresh mixes or uncooked add-ons using lower tender green-herb pieces. Which option fits?,"[{""choice_id"": ""A"", ""text"": ""Keep the lower herb pieces together as one compact temporary unit.""}, {""choice_id"": ""B"", ""text"": ""Use only the softest lower herb pieces as tiny bits and hold the upper green pieces apart.""}, {""choice_id"": ""C"", ""text"": ""Use a tiny uneven cut of the lower herb pieces in the early mixture.""}, {""choice_id"": ""D"", ""text"": ""Leave out the lower herb pieces and use only the upper green pieces late.""}]",B,apply_user_scoped_exception,"[{""session_id"": ""food_user_0017_s0105"", ""session_index"": 105, ""signal_type"": ""exception"", ""recipe_title"": ""Crawfish Chowder"", ""user"": ""For this Crawfish Chowder, I'm serving some of it like a cold salsa-style topping, and I've got lower cilantro or parsley pieces in the mix. What should I do with those just this time?"", ""assistant"": ""Use only the tenderest lower herb pieces, mince them very small, and hold the upper green pieces apart so they don't get mixed in.""}]",pass,,
review_food_user_0017_habit_02_chili_marking_style_p00_direct_use__food_v03,food_v03_probe_5adbf3b6cf36e22f,food_user_0017_habit_02_chili_marking_style_p00_direct_use__food_v03,food_user_0017,test,direct_use,content_constraints,chili_marking_style,original_food_v03,"I'm making a savory dish with chili, hot sauce, pepper flakes, spicy oil, jalapeno, or cayenne. How should I handle the chili?","[{""choice_id"": ""A"", ""text"": ""Bloom a small amount of chili in oil at the start and add no extra chili on top.""}, {""choice_id"": ""B"", ""text"": ""Stir the chili evenly through the whole dish.""}, {""choice_id"": ""C"", ""text"": ""Place the chili in a small spot near the rim of the bowl.""}, {""choice_id"": ""D"", ""text"": ""Add the chili as a late streak across only part of the dish.""}]",D,apply_scoped_content_constraint,"[{""session_id"": ""food_user_0017_s0015"", ""session_index"": 15, ""signal_type"": ""support"", ""recipe_title"": ""Dipping Sauce"", ""user"": ""I'm making the Dipping Sauce for snacks later. I have a mixing bowl out—can you help me start cleanly?"", ""assistant"": ""Keep the cayenne on one edge of the sauce instead of stirring it through the whole bowl. Set out 1/2 cup mayonnaise, 2 teaspoons ketchup, 2 tablespoons prepared horseradish, 1/4...""}, {""session_id"": ""food_user_0017_s0042"", ""session_index"": 42, ""signal_type"": ""support"", ""recipe_title"": ""Gingery Fish Kabobs"", ""user"": ""I'm getting ready to make Gingery Fish Kabobs, and I want the sauce started before the fish goes on skewers. What should I pull out?"", ""assistant"": ""Keep the spicy serving finish to one side of the kabobs, using a thin line of chili oil or pepper flakes right before serving. For the sauce, grab a small saucepan, a whisk, 2 c...""}, {""session_id"": ""food_user_0017_s0057"", ""session_index"": 57, ""signal_type"": ""support"", ""recipe_title"": ""Beths Spicy Oatmeal Raisin Cookies"", ""user"": ""I'm making Beths Spicy Oatmeal Raisin Cookies and I've got my mixing bowl out. Can you help me get the early steps lined up?"", ""assistant"": ""Keep any chili heat as a narrow streak through one section of the finished dough, leaving the oatmeal raisin base balanced with the cinnamon and cloves. For the regular setup, p...""}, {""session_id"": ""food_user_0017_s0069"", ""session_index"": 69, ""signal_type"": ""support"", ""recipe_title"": ""Alisons Slow Cooker Vegetable Beef Soup"", ""user"": ""I'm making Alisons Slow Cooker Vegetable Beef Soup and the slow cooker is clean. Can you help me start without missing anything important?"", ""assistant"": ""Keep the chili heat as a narrow streak at serving, using chili oil, hot sauce, red pepper flakes, jalapeno, or cayenne, rather than mixing it through the whole cooker. For the s...""}]",pass,,
review_food_user_0017_habit_02_chili_marking_style_p00_direct_use__food_v03__unseen_paraphrase,food_v03_probe_d231aaee87c3f1e1,food_user_0017_habit_02_chili_marking_style_p00_direct_use__food_v03__unseen_paraphrase,food_user_0017,test,direct_use,content_constraints,chili_marking_style,unseen_paraphrase,For a new cooking request in this setting: meal-style preparations using a heat element. Which option fits?,"[{""choice_id"": ""A"", ""text"": ""Bloom a small amount of chili in oil at the start and add no extra chili on top.""}, {""choice_id"": ""B"", ""text"": ""Stir the chili evenly through the whole dish.""}, {""choice_id"": ""C"", ""text"": ""Place the chili in a small spot near the rim of the bowl.""}, {""choice_id"": ""D"", ""text"": ""Add the chili as a late streak across only part of the dish.""}]",D,apply_scoped_content_constraint,"[{""session_id"": ""food_user_0017_s0015"", ""session_index"": 15, ""signal_type"": ""support"", ""recipe_title"": ""Dipping Sauce"", ""user"": ""I'm making the Dipping Sauce for snacks later. I have a mixing bowl out—can you help me start cleanly?"", ""assistant"": ""Keep the cayenne on one edge of the sauce instead of stirring it through the whole bowl. Set out 1/2 cup mayonnaise, 2 teaspoons ketchup, 2 tablespoons prepared horseradish, 1/4...""}, {""session_id"": ""food_user_0017_s0042"", ""session_index"": 42, ""signal_type"": ""support"", ""recipe_title"": ""Gingery Fish Kabobs"", ""user"": ""I'm getting ready to make Gingery Fish Kabobs, and I want the sauce started before the fish goes on skewers. What should I pull out?"", ""assistant"": ""Keep the spicy serving finish to one side of the kabobs, using a thin line of chili oil or pepper flakes right before serving. For the sauce, grab a small saucepan, a whisk, 2 c...""}, {""session_id"": ""food_user_0017_s0057"", ""session_index"": 57, ""signal_type"": ""support"", ""recipe_title"": ""Beths Spicy Oatmeal Raisin Cookies"", ""user"": ""I'm making Beths Spicy Oatmeal Raisin Cookies and I've got my mixing bowl out. Can you help me get the early steps lined up?"", ""assistant"": ""Keep any chili heat as a narrow streak through one section of the finished dough, leaving the oatmeal raisin base balanced with the cinnamon and cloves. For the regular setup, p...""}, {""session_id"": ""food_user_0017_s0069"", ""session_index"": 69, ""signal_type"": ""support"", ""recipe_title"": ""Alisons Slow Cooker Vegetable Beef Soup"", ""user"": ""I'm making Alisons Slow Cooker Vegetable Beef Soup and the slow cooker is clean. Can you help me start without missing anything important?"", ""assistant"": ""Keep the chili heat as a narrow streak at serving, using chili oil, hot sauce, red pepper flakes, jalapeno, or cayenne, rather than mixing it through the whole cooker. For the s...""}]",pass,,
review_food_user_0017_habit_02_chili_marking_style_p00_direct_use__food_v03_explicit_retrieval,food_v03_probe_f2e687fbc0ac0d66,food_user_0017_habit_02_chili_marking_style_p00_direct_use__food_v03_explicit_retrieval,food_user_0017,test,explicit_retrieval,content_constraints,chili_marking_style,original_food_v03,"In the user's historical cooking sessions involving savory dishes with chili, hot sauce, pepper flakes, spicy oil, jalapeno, or cayenne, which behavior did the user show?","[{""choice_id"": ""A"", ""text"": ""Bloom a small amount of chili in oil at the start and add no extra chili on top.""}, {""choice_id"": ""B"", ""text"": ""Stir the chili evenly through the whole dish.""}, {""choice_id"": ""C"", ""text"": ""Place the chili in a small spot near the rim of the bowl.""}, {""choice_id"": ""D"", ""text"": ""Add the chili as a late streak across only part of the dish.""}]",D,explicit_fact_preference_retrieval,"[{""session_id"": ""food_user_0017_s0015"", ""session_index"": 15, ""signal_type"": ""support"", ""recipe_title"": ""Dipping Sauce"", ""user"": ""I'm making the Dipping Sauce for snacks later. I have a mixing bowl out—can you help me start cleanly?"", ""assistant"": ""Keep the cayenne on one edge of the sauce instead of stirring it through the whole bowl. Set out 1/2 cup mayonnaise, 2 teaspoons ketchup, 2 tablespoons prepared horseradish, 1/4...""}, {""session_id"": ""food_user_0017_s0042"", ""session_index"": 42, ""signal_type"": ""support"", ""recipe_title"": ""Gingery Fish Kabobs"", ""user"": ""I'm getting ready to make Gingery Fish Kabobs, and I want the sauce started before the fish goes on skewers. What should I pull out?"", ""assistant"": ""Keep the spicy serving finish to one side of the kabobs, using a thin line of chili oil or pepper flakes right before serving. For the sauce, grab a small saucepan, a whisk, 2 c...""}, {""session_id"": ""food_user_0017_s0057"", ""session_index"": 57, ""signal_type"": ""support"", ""recipe_title"": ""Beths Spicy Oatmeal Raisin Cookies"", ""user"": ""I'm making Beths Spicy Oatmeal Raisin Cookies and I've got my mixing bowl out. Can you help me get the early steps lined up?"", ""assistant"": ""Keep any chili heat as a narrow streak through one section of the finished dough, leaving the oatmeal raisin base balanced with the cinnamon and cloves. For the regular setup, p...""}, {""session_id"": ""food_user_0017_s0069"", ""session_index"": 69, ""signal_type"": ""support"", ""recipe_title"": ""Alisons Slow Cooker Vegetable Beef Soup"", ""user"": ""I'm making Alisons Slow Cooker Vegetable Beef Soup and the slow cooker is clean. Can you help me start without missing anything important?"", ""assistant"": ""Keep the chili heat as a narrow streak at serving, using chili oil, hot sauce, red pepper flakes, jalapeno, or cayenne, rather than mixing it through the whole cooker. For the s...""}]",pass,,
review_food_user_0017_habit_02_chili_marking_style_p01_boundary__food_v03,food_v03_probe_67b87e32cb4f7427,food_user_0017_habit_02_chili_marking_style_p01_boundary__food_v03,food_user_0017,test,boundary,content_constraints,chili_marking_style,original_food_v03,"I'm making this recipe as a rice or noodle bowl with chili, hot sauce, pepper flakes, spicy oil, jalapeno, or cayenne. How should I handle the chili?","[{""choice_id"": ""A"", ""text"": ""Add the chili as a late streak across only part of the dish.""}, {""choice_id"": ""B"", ""text"": ""Bloom a small amount of chili in oil at the start and add no extra chili on top.""}, {""choice_id"": ""C"", ""text"": ""Place the chili in a small spot near the rim of the serving vessel.""}, {""choice_id"": ""D"", ""text"": ""Stir the chili evenly through the whole dish.""}]",C,do_not_overapply_content_constraint,"[{""session_id"": ""food_user_0017_s0082"", ""session_index"": 82, ""signal_type"": ""boundary_counterexample"", ""recipe_title"": ""Chicken Salad With Thai Flavored Dressing"", ""user"": ""I'm turning Chicken Salad With Thai Flavored Dressing into a rice or noodle bowl today, and I've got chili, hot sauce, pepper flakes, spicy oil, jalapeno, or cayenne available. Where should the chili go?"", ""assistant"": ""Set the chili off in one small patch near the edge of the bowl.""}]",pass,,
review_food_user_0017_habit_02_chili_marking_style_p01_boundary__food_v03__unseen_paraphrase,food_v03_probe_b3ff8e0546de09b0,food_user_0017_habit_02_chili_marking_style_p01_boundary__food_v03__unseen_paraphrase,food_user_0017,test,boundary,content_constraints,chili_marking_style,unseen_paraphrase,For this requested context: starch-and-strand composed servings using a heat element. Which option fits?,"[{""choice_id"": ""A"", ""text"": ""Add the chili as a late streak across only part of the dish.""}, {""choice_id"": ""B"", ""text"": ""Bloom a small amount of chili in oil at the start and add no extra chili on top.""}, {""choice_id"": ""C"", ""text"": ""Place the chili in a small spot near the rim of the serving vessel.""}, {""choice_id"": ""D"", ""text"": ""Stir the chili evenly through the whole dish.""}]",C,do_not_overapply_content_constraint,"[{""session_id"": ""food_user_0017_s0082"", ""session_index"": 82, ""signal_type"": ""boundary_counterexample"", ""recipe_title"": ""Chicken Salad With Thai Flavored Dressing"", ""user"": ""I'm turning Chicken Salad With Thai Flavored Dressing into a rice or noodle bowl today, and I've got chili, hot sauce, pepper flakes, spicy oil, jalapeno, or cayenne available. Where should the chili go?"", ""assistant"": ""Set the chili off in one small patch near the edge of the bowl.""}]",pass,,
