review_id,public_probe_id,probe_id,user_id,split,probe_type,habit_family,template_id,stress_variant,query,choices_json,proposed_gold_choice_id,proposed_gold_action,evidence_preview_json,auto_validation_status,reviewer_decision,reviewer_notes
review_food_user_0015_habit_01_crunch_topping_grain_p02_exception__food_v2,food_v2_probe_cd1731089e280d81,food_user_0015_habit_01_crunch_topping_grain_p02_exception__food_v2,food_user_0015,test,exception,content_constraints,crunch_topping_grain,original_food_v2,I'm making a lidded lunch bowl with crumbs and chips. How should I handle that element?,"[{""choice_id"": ""A"", ""text"": ""Break the brittle topping into small uneven bits and place it as one narrow side mark.""}, {""choice_id"": ""B"", ""text"": ""Keep the brittle topping in broad pieces and spread it evenly across the surface.""}, {""choice_id"": ""C"", ""text"": ""Keep the brittle topping as one separate small portion.""}, {""choice_id"": ""D"", ""text"": ""Use larger irregular brittle pieces and place them as a short middle mark.""}]",C,apply_one_case_exception_without_updating_habit,"[{""session_id"": ""food_user_0015_s0002"", ""session_index"": 2, ""signal_type"": ""candidate_shortlist"", ""recipe_title"": ""Chocolate Covered Pretzels"", ""user"": ""For Chocolate Covered Pretzels, I am not sure yet how I want this part to look."", ""assistant"": ""Both would be fine for Chocolate Covered Pretzels. First version: Keep the brittle topping in broad pieces and spread it evenly across the surface. Second version: Break the bri...""}, {""session_id"": ""food_user_0015_s0060"", ""session_index"": 60, ""signal_type"": ""ordinal_resolution"", ""recipe_title"": ""Beths Spicy Oatmeal Raisin Cookies"", ""user"": ""For Beths Spicy Oatmeal Raisin Cookies, use the second of the two versions we discussed for the crunchy topping before."", ""assistant"": ""Got it. For Beths Spicy Oatmeal Raisin Cookies, I will use the second one from that earlier pair for the crunchy topping and keep the rest of the recipe moving.""}, {""session_id"": ""food_user_0015_s0065"", ""session_index"": 65, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Baked Spaghetti Squash Lasagna Style"", ""user"": ""For Baked Spaghetti Squash Lasagna Style, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For Baked Spaghetti Squash Lasagna Style, I will do it this way: Break the brittle topping into small uneven bits and place it as one narrow side mark.""}, {""session_id"": ""food_user_0015_s0072"", ""session_index"": 72, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Biga"", ""user"": ""For Biga, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For Biga, I will do it this way: Break the brittle topping into small uneven bits and place it as one narrow side mark.""}]",pass,,
review_food_user_0015_habit_01_crunch_topping_grain_p02_exception__food_v2__unseen_paraphrase,food_v2_probe_4628179111b7e574,food_user_0015_habit_01_crunch_topping_grain_p02_exception__food_v2__unseen_paraphrase,food_user_0015,test,exception,content_constraints,crunch_topping_grain,unseen_paraphrase,I'm working on a lidded lunch bowl with crumbs and chips. How should I handle that element?,"[{""choice_id"": ""A"", ""text"": ""Break the brittle topping into small uneven bits and place it as one narrow side mark.""}, {""choice_id"": ""B"", ""text"": ""Keep the brittle topping in broad pieces and spread it evenly across the surface.""}, {""choice_id"": ""C"", ""text"": ""Keep the brittle topping as one separate small portion.""}, {""choice_id"": ""D"", ""text"": ""Use larger irregular brittle pieces and place them as a short middle mark.""}]",C,apply_one_case_exception_without_updating_habit,"[{""session_id"": ""food_user_0015_s0002"", ""session_index"": 2, ""signal_type"": ""candidate_shortlist"", ""recipe_title"": ""Chocolate Covered Pretzels"", ""user"": ""For Chocolate Covered Pretzels, I am not sure yet how I want this part to look."", ""assistant"": ""Both would be fine for Chocolate Covered Pretzels. First version: Keep the brittle topping in broad pieces and spread it evenly across the surface. Second version: Break the bri...""}, {""session_id"": ""food_user_0015_s0060"", ""session_index"": 60, ""signal_type"": ""ordinal_resolution"", ""recipe_title"": ""Beths Spicy Oatmeal Raisin Cookies"", ""user"": ""For Beths Spicy Oatmeal Raisin Cookies, use the second of the two versions we discussed for the crunchy topping before."", ""assistant"": ""Got it. For Beths Spicy Oatmeal Raisin Cookies, I will use the second one from that earlier pair for the crunchy topping and keep the rest of the recipe moving.""}, {""session_id"": ""food_user_0015_s0065"", ""session_index"": 65, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Baked Spaghetti Squash Lasagna Style"", ""user"": ""For Baked Spaghetti Squash Lasagna Style, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For Baked Spaghetti Squash Lasagna Style, I will do it this way: Break the brittle topping into small uneven bits and place it as one narrow side mark.""}, {""session_id"": ""food_user_0015_s0072"", ""session_index"": 72, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Biga"", ""user"": ""For Biga, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For Biga, I will do it this way: Break the brittle topping into small uneven bits and place it as one narrow side mark.""}]",pass,,
review_food_user_0015_habit_02_sauce_marking_style_p00_direct_use__food_v2,food_v2_probe_9eb7d262bdc7c65a,food_user_0015_habit_02_sauce_marking_style_p00_direct_use__food_v2,food_user_0015,test,direct_use,content_constraints,sauce_marking_style,original_food_v2,I'm making a savory bowl with tahini sauce and yogurt dressing. How should I handle the sauce?,"[{""choice_id"": ""A"", ""text"": ""Coat the whole dish evenly with the sauce before serving.""}, {""choice_id"": ""B"", ""text"": ""Put the sauce in two small pools on opposite sides of the bowl.""}, {""choice_id"": ""C"", ""text"": ""Add the sauce as two thin lines across the top and leave extra sauce nearby.""}, {""choice_id"": ""D"", ""text"": ""Mix a small amount of sauce into the center and leave the edges mostly plain.""}]",C,apply_split_decision_stable_habit,"[{""session_id"": ""food_user_0015_s0004"", ""session_index"": 4, ""signal_type"": ""candidate_shortlist"", ""recipe_title"": ""Grandmas Gnocchi"", ""user"": ""Before I start Grandmas Gnocchi, can you show me two ways this small detail could work?"", ""assistant"": ""Both would be fine for Grandmas Gnocchi. First version: Coat the whole dish evenly with the sauce before serving. Second version: Add the sauce as two thin lines across the top...""}, {""session_id"": ""food_user_0015_s0061"", ""session_index"": 61, ""signal_type"": ""ordinal_resolution"", ""recipe_title"": ""Fried Apple Pies"", ""user"": ""On Fried Apple Pies, let's go with the second version of the sauce part from earlier."", ""assistant"": ""Got it. For Fried Apple Pies, I will use the second one from that earlier pair for the sauce part and keep the rest of the recipe moving.""}, {""session_id"": ""food_user_0015_s0069"", ""session_index"": 69, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Corned Beef Hash"", ""user"": ""For Corned Beef Hash, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For Corned Beef Hash, I will do it this way: Add the sauce as two thin lines across the top and leave extra sauce nearby.""}, {""session_id"": ""food_user_0015_s0080"", ""session_index"": 80, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Black Bean Chili"", ""user"": ""For Black Bean Chili, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For Black Bean Chili, I will do it this way: Add the sauce as two thin lines across the top and leave extra sauce nearby.""}]",pass,,
review_food_user_0015_habit_02_sauce_marking_style_p00_direct_use__food_v2__unseen_paraphrase,food_v2_probe_3acc8a99c440fe1b,food_user_0015_habit_02_sauce_marking_style_p00_direct_use__food_v2__unseen_paraphrase,food_user_0015,test,direct_use,content_constraints,sauce_marking_style,unseen_paraphrase,I'm working on a savory bowl with tahini sauce and yogurt dressing. How should I handle the sauce?,"[{""choice_id"": ""A"", ""text"": ""Coat the whole dish evenly with the sauce before serving.""}, {""choice_id"": ""B"", ""text"": ""Put the sauce in two small pools on opposite sides of the bowl.""}, {""choice_id"": ""C"", ""text"": ""Add the sauce as two thin lines across the top and leave extra sauce nearby.""}, {""choice_id"": ""D"", ""text"": ""Mix a small amount of sauce into the center and leave the edges mostly plain.""}]",C,apply_split_decision_stable_habit,"[{""session_id"": ""food_user_0015_s0004"", ""session_index"": 4, ""signal_type"": ""candidate_shortlist"", ""recipe_title"": ""Grandmas Gnocchi"", ""user"": ""Before I start Grandmas Gnocchi, can you show me two ways this small detail could work?"", ""assistant"": ""Both would be fine for Grandmas Gnocchi. First version: Coat the whole dish evenly with the sauce before serving. Second version: Add the sauce as two thin lines across the top...""}, {""session_id"": ""food_user_0015_s0061"", ""session_index"": 61, ""signal_type"": ""ordinal_resolution"", ""recipe_title"": ""Fried Apple Pies"", ""user"": ""On Fried Apple Pies, let's go with the second version of the sauce part from earlier."", ""assistant"": ""Got it. For Fried Apple Pies, I will use the second one from that earlier pair for the sauce part and keep the rest of the recipe moving.""}, {""session_id"": ""food_user_0015_s0069"", ""session_index"": 69, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Corned Beef Hash"", ""user"": ""For Corned Beef Hash, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For Corned Beef Hash, I will do it this way: Add the sauce as two thin lines across the top and leave extra sauce nearby.""}, {""session_id"": ""food_user_0015_s0080"", ""session_index"": 80, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Black Bean Chili"", ""user"": ""For Black Bean Chili, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For Black Bean Chili, I will do it this way: Add the sauce as two thin lines across the top and leave extra sauce nearby.""}]",pass,,
review_food_user_0015_habit_02_sauce_marking_style_p00_direct_use__food_v2_explicit_retrieval,food_v2_probe_9b46c10618b186b2,food_user_0015_habit_02_sauce_marking_style_p00_direct_use__food_v2_explicit_retrieval,food_user_0015,test,explicit_retrieval,content_constraints,sauce_marking_style,original_food_v2,"Thinking back to the user's earlier cooking chats, what did they prior want for a weeknight plate with tahini sauce and yogurt dressing?","[{""choice_id"": ""A"", ""text"": ""Coat the whole dish evenly with the sauce before serving.""}, {""choice_id"": ""B"", ""text"": ""Put the sauce in two small pools on opposite sides of the bowl.""}, {""choice_id"": ""C"", ""text"": ""Add the sauce as two thin lines across the top and leave extra sauce nearby.""}, {""choice_id"": ""D"", ""text"": ""Mix a small amount of sauce into the center and leave the edges mostly plain.""}]",C,explicit_fact_preference_retrieval,"[{""session_id"": ""food_user_0015_s0004"", ""session_index"": 4, ""signal_type"": ""candidate_shortlist"", ""recipe_title"": ""Grandmas Gnocchi"", ""user"": ""Before I start Grandmas Gnocchi, can you show me two ways this small detail could work?"", ""assistant"": ""Both would be fine for Grandmas Gnocchi. First version: Coat the whole dish evenly with the sauce before serving. Second version: Add the sauce as two thin lines across the top...""}, {""session_id"": ""food_user_0015_s0061"", ""session_index"": 61, ""signal_type"": ""ordinal_resolution"", ""recipe_title"": ""Fried Apple Pies"", ""user"": ""On Fried Apple Pies, let's go with the second version of the sauce part from earlier."", ""assistant"": ""Got it. For Fried Apple Pies, I will use the second one from that earlier pair for the sauce part and keep the rest of the recipe moving.""}, {""session_id"": ""food_user_0015_s0069"", ""session_index"": 69, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Corned Beef Hash"", ""user"": ""For Corned Beef Hash, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For Corned Beef Hash, I will do it this way: Add the sauce as two thin lines across the top and leave extra sauce nearby.""}, {""session_id"": ""food_user_0015_s0080"", ""session_index"": 80, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Black Bean Chili"", ""user"": ""For Black Bean Chili, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For Black Bean Chili, I will do it this way: Add the sauce as two thin lines across the top and leave extra sauce nearby.""}]",pass,,
review_food_user_0015_habit_02_sauce_marking_style_p01_boundary__food_v2,food_v2_probe_7d0340a317fc8950,food_user_0015_habit_02_sauce_marking_style_p01_boundary__food_v2,food_user_0015,test,boundary,content_constraints,sauce_marking_style,original_food_v2,I'm making a grain bowl with yogurt dressing and miso glaze. How should I handle the sauce?,"[{""choice_id"": ""A"", ""text"": ""Coat the whole dish evenly with the sauce before serving.""}, {""choice_id"": ""B"", ""text"": ""Add the sauce as two thin lines across the top and leave extra sauce nearby.""}, {""choice_id"": ""C"", ""text"": ""Put the sauce in two small pools on opposite sides of the bowl.""}, {""choice_id"": ""D"", ""text"": ""Mix a small amount of sauce into the center and leave the edges mostly plain.""}]",C,apply_boundary_calibrated_action,"[{""session_id"": ""food_user_0015_s0004"", ""session_index"": 4, ""signal_type"": ""candidate_shortlist"", ""recipe_title"": ""Grandmas Gnocchi"", ""user"": ""Before I start Grandmas Gnocchi, can you show me two ways this small detail could work?"", ""assistant"": ""Both would be fine for Grandmas Gnocchi. First version: Coat the whole dish evenly with the sauce before serving. Second version: Add the sauce as two thin lines across the top...""}, {""session_id"": ""food_user_0015_s0061"", ""session_index"": 61, ""signal_type"": ""ordinal_resolution"", ""recipe_title"": ""Fried Apple Pies"", ""user"": ""On Fried Apple Pies, let's go with the second version of the sauce part from earlier."", ""assistant"": ""Got it. For Fried Apple Pies, I will use the second one from that earlier pair for the sauce part and keep the rest of the recipe moving.""}, {""session_id"": ""food_user_0015_s0069"", ""session_index"": 69, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Corned Beef Hash"", ""user"": ""For Corned Beef Hash, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For Corned Beef Hash, I will do it this way: Add the sauce as two thin lines across the top and leave extra sauce nearby.""}, {""session_id"": ""food_user_0015_s0080"", ""session_index"": 80, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Black Bean Chili"", ""user"": ""For Black Bean Chili, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For Black Bean Chili, I will do it this way: Add the sauce as two thin lines across the top and leave extra sauce nearby.""}]",pass,,
review_food_user_0015_habit_02_sauce_marking_style_p01_boundary__food_v2__unseen_paraphrase,food_v2_probe_47e97fe0fca9c7d1,food_user_0015_habit_02_sauce_marking_style_p01_boundary__food_v2__unseen_paraphrase,food_user_0015,test,boundary,content_constraints,sauce_marking_style,unseen_paraphrase,I'm working on a grain bowl with yogurt dressing and miso glaze. How should I handle the sauce?,"[{""choice_id"": ""A"", ""text"": ""Coat the whole dish evenly with the sauce before serving.""}, {""choice_id"": ""B"", ""text"": ""Add the sauce as two thin lines across the top and leave extra sauce nearby.""}, {""choice_id"": ""C"", ""text"": ""Put the sauce in two small pools on opposite sides of the bowl.""}, {""choice_id"": ""D"", ""text"": ""Mix a small amount of sauce into the center and leave the edges mostly plain.""}]",C,apply_boundary_calibrated_action,"[{""session_id"": ""food_user_0015_s0004"", ""session_index"": 4, ""signal_type"": ""candidate_shortlist"", ""recipe_title"": ""Grandmas Gnocchi"", ""user"": ""Before I start Grandmas Gnocchi, can you show me two ways this small detail could work?"", ""assistant"": ""Both would be fine for Grandmas Gnocchi. First version: Coat the whole dish evenly with the sauce before serving. Second version: Add the sauce as two thin lines across the top...""}, {""session_id"": ""food_user_0015_s0061"", ""session_index"": 61, ""signal_type"": ""ordinal_resolution"", ""recipe_title"": ""Fried Apple Pies"", ""user"": ""On Fried Apple Pies, let's go with the second version of the sauce part from earlier."", ""assistant"": ""Got it. For Fried Apple Pies, I will use the second one from that earlier pair for the sauce part and keep the rest of the recipe moving.""}, {""session_id"": ""food_user_0015_s0069"", ""session_index"": 69, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Corned Beef Hash"", ""user"": ""For Corned Beef Hash, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For Corned Beef Hash, I will do it this way: Add the sauce as two thin lines across the top and leave extra sauce nearby.""}, {""session_id"": ""food_user_0015_s0080"", ""session_index"": 80, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Black Bean Chili"", ""user"": ""For Black Bean Chili, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For Black Bean Chili, I will do it this way: Add the sauce as two thin lines across the top and leave extra sauce nearby.""}]",pass,,
review_food_user_0015_habit_02_sauce_marking_style_p02_exception__food_v2,food_v2_probe_1a0f74e68337a3f0,food_user_0015_habit_02_sauce_marking_style_p02_exception__food_v2,food_user_0015,test,exception,content_constraints,sauce_marking_style,original_food_v2,I'm making a casserole serving with miso glaze and herb drizzle. How should I handle the sauce?,"[{""choice_id"": ""A"", ""text"": ""Put the sauce in two small pools on opposite sides of the bowl.""}, {""choice_id"": ""B"", ""text"": ""Add the sauce as two thin lines across the top and leave extra sauce nearby.""}, {""choice_id"": ""C"", ""text"": ""Mix a small amount of sauce into the center and leave the edges mostly plain.""}, {""choice_id"": ""D"", ""text"": ""Coat the whole dish evenly with the sauce before serving.""}]",C,apply_one_case_exception_without_updating_habit,"[{""session_id"": ""food_user_0015_s0004"", ""session_index"": 4, ""signal_type"": ""candidate_shortlist"", ""recipe_title"": ""Grandmas Gnocchi"", ""user"": ""Before I start Grandmas Gnocchi, can you show me two ways this small detail could work?"", ""assistant"": ""Both would be fine for Grandmas Gnocchi. First version: Coat the whole dish evenly with the sauce before serving. Second version: Add the sauce as two thin lines across the top...""}, {""session_id"": ""food_user_0015_s0061"", ""session_index"": 61, ""signal_type"": ""ordinal_resolution"", ""recipe_title"": ""Fried Apple Pies"", ""user"": ""On Fried Apple Pies, let's go with the second version of the sauce part from earlier."", ""assistant"": ""Got it. For Fried Apple Pies, I will use the second one from that earlier pair for the sauce part and keep the rest of the recipe moving.""}, {""session_id"": ""food_user_0015_s0069"", ""session_index"": 69, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Corned Beef Hash"", ""user"": ""For Corned Beef Hash, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For Corned Beef Hash, I will do it this way: Add the sauce as two thin lines across the top and leave extra sauce nearby.""}, {""session_id"": ""food_user_0015_s0080"", ""session_index"": 80, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Black Bean Chili"", ""user"": ""For Black Bean Chili, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For Black Bean Chili, I will do it this way: Add the sauce as two thin lines across the top and leave extra sauce nearby.""}]",pass,,
review_food_user_0015_habit_02_sauce_marking_style_p02_exception__food_v2__unseen_paraphrase,food_v2_probe_ec578f40a5d684c4,food_user_0015_habit_02_sauce_marking_style_p02_exception__food_v2__unseen_paraphrase,food_user_0015,test,exception,content_constraints,sauce_marking_style,unseen_paraphrase,I'm working on a casserole serving with miso glaze and herb drizzle. How should I handle the sauce?,"[{""choice_id"": ""A"", ""text"": ""Put the sauce in two small pools on opposite sides of the bowl.""}, {""choice_id"": ""B"", ""text"": ""Add the sauce as two thin lines across the top and leave extra sauce nearby.""}, {""choice_id"": ""C"", ""text"": ""Mix a small amount of sauce into the center and leave the edges mostly plain.""}, {""choice_id"": ""D"", ""text"": ""Coat the whole dish evenly with the sauce before serving.""}]",C,apply_one_case_exception_without_updating_habit,"[{""session_id"": ""food_user_0015_s0004"", ""session_index"": 4, ""signal_type"": ""candidate_shortlist"", ""recipe_title"": ""Grandmas Gnocchi"", ""user"": ""Before I start Grandmas Gnocchi, can you show me two ways this small detail could work?"", ""assistant"": ""Both would be fine for Grandmas Gnocchi. First version: Coat the whole dish evenly with the sauce before serving. Second version: Add the sauce as two thin lines across the top...""}, {""session_id"": ""food_user_0015_s0061"", ""session_index"": 61, ""signal_type"": ""ordinal_resolution"", ""recipe_title"": ""Fried Apple Pies"", ""user"": ""On Fried Apple Pies, let's go with the second version of the sauce part from earlier."", ""assistant"": ""Got it. For Fried Apple Pies, I will use the second one from that earlier pair for the sauce part and keep the rest of the recipe moving.""}, {""session_id"": ""food_user_0015_s0069"", ""session_index"": 69, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Corned Beef Hash"", ""user"": ""For Corned Beef Hash, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For Corned Beef Hash, I will do it this way: Add the sauce as two thin lines across the top and leave extra sauce nearby.""}, {""session_id"": ""food_user_0015_s0080"", ""session_index"": 80, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Black Bean Chili"", ""user"": ""For Black Bean Chili, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For Black Bean Chili, I will do it this way: Add the sauce as two thin lines across the top and leave extra sauce nearby.""}]",pass,,
review_food_user_0015_habit_03_salad_dressing_layout_p00_direct_use__food_v2,food_v2_probe_70b5b9fb3769f85e,food_user_0015_habit_03_salad_dressing_layout_p00_direct_use__food_v2,food_user_0015,test,direct_use,content_constraints,salad_dressing_layout,original_food_v2,I'm making a vegetable side with lemon dressing and mustard dressing. How should I dress it?,"[{""choice_id"": ""A"", ""text"": ""Spoon the dressing underneath the greens and leave the top mostly dry.""}, {""choice_id"": ""B"", ""text"": ""Dress the grains in two rounds, once while warm and once right before serving.""}, {""choice_id"": ""C"", ""text"": ""Toss lightly and leave a small streak of dressing along one side of the serving dish.""}, {""choice_id"": ""D"", ""text"": ""Dress the salad evenly until every piece is coated.""}]",C,apply_split_decision_stable_habit,"[{""session_id"": ""food_user_0015_s0005"", ""session_index"": 5, ""signal_type"": ""candidate_shortlist"", ""recipe_title"": ""Caramel Chocolate Corn"", ""user"": ""For Caramel Chocolate Corn, I am not sure yet how I want this part to look."", ""assistant"": ""Both would be fine for Caramel Chocolate Corn. First version: Dress the salad evenly until every piece is coated. Second version: Toss lightly and leave a small streak of dressi...""}, {""session_id"": ""food_user_0015_s0063"", ""session_index"": 63, ""signal_type"": ""ordinal_resolution"", ""recipe_title"": ""Easiest Salad Dressing"", ""user"": ""I want the second one from that earlier pair for the dressing step on Easiest Salad Dressing."", ""assistant"": ""Got it. For Easiest Salad Dressing, I will use the second one from that earlier pair for the dressing step and keep the rest of the recipe moving.""}, {""session_id"": ""food_user_0015_s0073"", ""session_index"": 73, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Basic Chicken Stock"", ""user"": ""For Basic Chicken Stock, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For Basic Chicken Stock, I will do it this way: Toss lightly and leave a small streak of dressing along one side of the serving dish.""}, {""session_id"": ""food_user_0015_s0085"", ""session_index"": 85, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Escargots Vol au Vent"", ""user"": ""For Escargots Vol au Vent, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For Escargots Vol au Vent, I will do it this way: Toss lightly and leave a small streak of dressing along one side of the serving dish.""}]",pass,,
review_food_user_0015_habit_03_salad_dressing_layout_p00_direct_use__food_v2__unseen_paraphrase,food_v2_probe_221f314f4659273b,food_user_0015_habit_03_salad_dressing_layout_p00_direct_use__food_v2__unseen_paraphrase,food_user_0015,test,direct_use,content_constraints,salad_dressing_layout,unseen_paraphrase,I'm working on a vegetable side with lemon dressing and mustard dressing. How should I dress it?,"[{""choice_id"": ""A"", ""text"": ""Spoon the dressing underneath the greens and leave the top mostly dry.""}, {""choice_id"": ""B"", ""text"": ""Dress the grains in two rounds, once while warm and once right before serving.""}, {""choice_id"": ""C"", ""text"": ""Toss lightly and leave a small streak of dressing along one side of the serving dish.""}, {""choice_id"": ""D"", ""text"": ""Dress the salad evenly until every piece is coated.""}]",C,apply_split_decision_stable_habit,"[{""session_id"": ""food_user_0015_s0005"", ""session_index"": 5, ""signal_type"": ""candidate_shortlist"", ""recipe_title"": ""Caramel Chocolate Corn"", ""user"": ""For Caramel Chocolate Corn, I am not sure yet how I want this part to look."", ""assistant"": ""Both would be fine for Caramel Chocolate Corn. First version: Dress the salad evenly until every piece is coated. Second version: Toss lightly and leave a small streak of dressi...""}, {""session_id"": ""food_user_0015_s0063"", ""session_index"": 63, ""signal_type"": ""ordinal_resolution"", ""recipe_title"": ""Easiest Salad Dressing"", ""user"": ""I want the second one from that earlier pair for the dressing step on Easiest Salad Dressing."", ""assistant"": ""Got it. For Easiest Salad Dressing, I will use the second one from that earlier pair for the dressing step and keep the rest of the recipe moving.""}, {""session_id"": ""food_user_0015_s0073"", ""session_index"": 73, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Basic Chicken Stock"", ""user"": ""For Basic Chicken Stock, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For Basic Chicken Stock, I will do it this way: Toss lightly and leave a small streak of dressing along one side of the serving dish.""}, {""session_id"": ""food_user_0015_s0085"", ""session_index"": 85, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Escargots Vol au Vent"", ""user"": ""For Escargots Vol au Vent, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For Escargots Vol au Vent, I will do it this way: Toss lightly and leave a small streak of dressing along one side of the serving dish.""}]",pass,,
review_food_user_0015_habit_03_salad_dressing_layout_p00_direct_use__food_v2_explicit_retrieval,food_v2_probe_a5646df3ab6536a5,food_user_0015_habit_03_salad_dressing_layout_p00_direct_use__food_v2_explicit_retrieval,food_user_0015,test,explicit_retrieval,content_constraints,salad_dressing_layout,original_food_v2,"Thinking back to the user's earlier cooking chats, what did they prior want for a slaw with lemon dressing and mustard dressing?","[{""choice_id"": ""A"", ""text"": ""Spoon the dressing underneath the greens and leave the top mostly dry.""}, {""choice_id"": ""B"", ""text"": ""Dress the grains in two rounds, once while warm and once right before serving.""}, {""choice_id"": ""C"", ""text"": ""Toss lightly and leave a small streak of dressing along one side of the serving dish.""}, {""choice_id"": ""D"", ""text"": ""Dress the salad evenly until every piece is coated.""}]",C,explicit_fact_preference_retrieval,"[{""session_id"": ""food_user_0015_s0005"", ""session_index"": 5, ""signal_type"": ""candidate_shortlist"", ""recipe_title"": ""Caramel Chocolate Corn"", ""user"": ""For Caramel Chocolate Corn, I am not sure yet how I want this part to look."", ""assistant"": ""Both would be fine for Caramel Chocolate Corn. First version: Dress the salad evenly until every piece is coated. Second version: Toss lightly and leave a small streak of dressi...""}, {""session_id"": ""food_user_0015_s0063"", ""session_index"": 63, ""signal_type"": ""ordinal_resolution"", ""recipe_title"": ""Easiest Salad Dressing"", ""user"": ""I want the second one from that earlier pair for the dressing step on Easiest Salad Dressing."", ""assistant"": ""Got it. For Easiest Salad Dressing, I will use the second one from that earlier pair for the dressing step and keep the rest of the recipe moving.""}, {""session_id"": ""food_user_0015_s0073"", ""session_index"": 73, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Basic Chicken Stock"", ""user"": ""For Basic Chicken Stock, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For Basic Chicken Stock, I will do it this way: Toss lightly and leave a small streak of dressing along one side of the serving dish.""}, {""session_id"": ""food_user_0015_s0085"", ""session_index"": 85, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Escargots Vol au Vent"", ""user"": ""For Escargots Vol au Vent, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For Escargots Vol au Vent, I will do it this way: Toss lightly and leave a small streak of dressing along one side of the serving dish.""}]",pass,,
